Area_Name,Year,Group_Name,Acquitted,cases_Comp_or_Withdrawn,Arrested,Chargesheeted,Convicted,In_Custody/Bail_Beginning,In_Custody/Bail_Beginning.1,In_Custody/Bail_End, Released_Before_Trial,Trial_Completed,Under_Trial_Beginning,Total_Under_Trial
Madhya Pradesh,2009.0,Sexual harassment,355.0,0.0,2.0,16.0,4.0,2.0,7.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2009.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
Chandigarh,2009.0,Sexual harassment,8.0,0.0,2.0,1.0,6.0,0.0,0.0,16.0,0.0,2.0,66.0,67.0
Assam,2009.0,Sexual harassment,5.0,0.0,2.0,7.0,3.0,7.0,3.0,7.0,0.0,2.0,8.0,15.0
Arunachal Pradesh,2009.0,Sexual harassment,0.0,0.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,14.0,16.0
Andhra Pradesh,2009.0,Sexual harassment,1911.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Punjab,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.6666666666666665,27.0,67.0
Andaman & Nicobar Islands,2009.0,Kidnapping & Abduction - Women & Girls,6.0,0.0,5.0,2.0,0.0,3.0,6.0,37.0,0.0,2.0,41.0,43.0
West Bengal,2009.0,Dowry Prohibition Act,1961.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,3.0,27.0,67.0
West Bengal,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0,0.0,0.0,12.0,34.0
Uttarakhand,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chhattisgarh,2009.0,Sexual harassment,81.0,0.0,2.0,16.0,4.0,3.0,5.0,16.0,0.0,2.0,27.0,67.0
Maharashtra,2009.0,Sexual harassment,602.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2009.0,Sexual harassment,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2009.0,Sexual harassment,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0
Haryana,2009.0,Total Crime Against Women,4530.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2009.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2009.0,Total Crime Against Women,96.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Delhi,2009.0,Total Crime Against Women,1302.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2009.0,Total Crime Against Women,20.0,0.0,2.0,17.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,152.0
Dadra & Nagar Haveli,2009.0,Total Crime Against Women,8.0,0.0,2.0,34.0,4.0,3.0,6.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2009.0,Total Crime Against Women,2703.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2009.0,Total Crime Against Women,137.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2009.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Assam,2009.0,Total Crime Against Women,3194.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2009.0,Total Crime Against Women,23.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andhra Pradesh,2007.6666666666667,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2009.0,Total Crime Against Women,19.0,0.0,2.0,16.0,2.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2009.0,Sexual harassment,70.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttarakhand,2009.0,Sexual harassment,13.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2009.0,Sexual harassment,1041.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Tamil Nadu,2009.0,Sexual harassment,305.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2009.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2009.0,Sexual harassment,10.0,0.0,2.0,24.0,4.0,0.0,0.0,16.0,0.0,2.0,27.0,116.0
Punjab,2009.0,Sexual harassment,26.0,0.0,2.0,40.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,138.0
Puducherry,2009.0,Sexual harassment,10.0,0.0,2.0,21.0,9.0,0.0,0.0,16.0,0.0,2.0,27.0,142.0
Odisha,2009.0,Sexual harassment,158.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2009.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2009.0,Sexual harassment,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,2.0
Tripura,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,28.0,33.0
Andaman & Nicobar Islands,2009.0,Sexual harassment,0.0,0.0,2.0,4.0,0.0,2.0,1.0,24.0,0.0,0.0,20.0,24.0
Rajasthan,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,0.0,0.0,0.0,0.0,27.0,67.0
Andhra Pradesh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0
Assam,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,0.0,3.0,16.0,0.0,2.0,14.0,127.0
Bihar,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,1.0,53.0,67.0
Chandigarh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,14.0,4.0,0.0,3.0,5.0,0.0,2.0,27.0,137.0
Sikkim,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0
Daman & Diu,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,27.0,4.0,0.0,3.0,26.0,0.0,0.0,5.0,69.0
Delhi,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,9.0,0.0,0.0,27.0,67.0
Goa,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,0.6666666666666666,3.0,16.0,0.0,2.0,24.0,71.0
Gujarat,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,6.0,16.0,0.0,0.0,47.0,67.0
Haryana,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Himachal Pradesh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,26.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,57.0
Jammu & Kashmir,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,111.0
Karnataka,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Lakshadweep,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,15.0,67.0
Maharashtra,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Manipur,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
Meghalaya,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,2.0
Mizoram,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Nagaland,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,24.0,4.0,3.0,6.0,3.0,0.0,2.0,18.0,1.0
Odisha,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,7.0,3.0,39.0,0.0,0.0,27.0,67.0
Andaman & Nicobar Islands,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,11.0
Chhattisgarh,2009.0,Immoral Traffic (Prevention) Act,1956.0,0.0,4.0,16.0,4.0,3.0,0.0,7.0,0.0,0.0,20.0,136.0
Arunachal Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Puducherry,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0,9.0,67.0
Madhya Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakshadweep,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.3333333333333333,30.0,4.0,3.0,3.0,7.0,0.0,0.0,55.0,148.0
Karnataka,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jharkhand,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0
Andhra Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,16.0,4.0,3.0,3.0,3.0,0.0,0.0,27.0,144.0
Jammu & Kashmir,2009.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jammu & Kashmir,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assam,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bihar,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
Chandigarh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chhattisgarh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dadra & Nagar Haveli,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daman & Diu,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delhi,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0
Goa,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gujarat,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,96.0
Haryana,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himachal Pradesh,2009.0,Indecent Representation of Women (Prohibition) Act,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tripura,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamil Nadu,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maharashtra,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manipur,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meghalaya,2001.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizoram,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nagaland,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttar Pradesh,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Puducherry,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punjab,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajasthan,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Sikkim,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odisha,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uttarakhand,2010.0,Cruelty by Husband and Relatives,586.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Maharashtra,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Manipur,2010.0,Total Crime Against Women,8.0,0.0,2.0,7.0,1.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Meghalaya,2010.0,Total Crime Against Women,30.0,0.0,2.0,16.0,8.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Mizoram,2010.0,Total Crime Against Women,15.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Nagaland,2010.0,Total Crime Against Women,14.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,61.0,115.0
Lakshadweep,2010.0,Total Crime Against Women,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,6.0
Odisha,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Punjab,2010.0,Total Crime Against Women,2305.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Rajasthan,2010.0,Total Crime Against Women,4760.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Sikkim,2010.0,Total Crime Against Women,11.0,0.0,2.0,16.0,5.0,3.0,3.0,16.0,0.0,2.0,27.0,153.0
Tamil Nadu,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Uttar Pradesh,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Puducherry,2010.0,Total Crime Against Women,103.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Karnataka,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jharkhand,2010.0,Total Crime Against Women,3619.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andaman & Nicobar Islands,2010.0,Total Crime Against Women,7.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Andhra Pradesh,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2010.0,Total Crime Against Women,12.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Bihar,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2010.0,Total Crime Against Women,183.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Chhattisgarh,2010.0,Total Crime Against Women,3467.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Dadra & Nagar Haveli,2010.0,Total Crime Against Women,5.0,0.0,2.0,31.0,8.0,6.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2010.0,Total Crime Against Women,12.0,0.0,2.0,16.0,0.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Delhi,2010.0,Total Crime Against Women,1835.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Goa,2010.0,Total Crime Against Women,98.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2010.0,Total Crime Against Women,940.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2010.0,Total Crime Against Women,698.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Jammu & Kashmir,2010.0,Total Crime Against Women,1562.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
West Bengal,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerala,2010.0,Dowry Prohibition Act,1961.0,0.0,0.0,7.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,13.0
Jharkhand,2010.0,Sati Prevention Act,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andaman & Nicobar Islands,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,15.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,10.0
Andhra Pradesh,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Assam,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,4.0,3.0,16.0,0.0,2.0,15.0,149.0
Bihar,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,5.0,3.0,16.0,0.0,3.0,24.0,67.0
Chandigarh,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,13.0,4.0,0.0,5.0,0.0,0.0,0.0,19.0,143.0
Chhattisgarh,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,7.0,6.0,0.0,0.0,17.0,148.0
Andaman & Nicobar Islands,2010.0,Sexual harassment,0.0,0.0,2.0,11.0,0.0,6.0,3.0,35.0,0.0,0.0,24.0,35.0
Dadra & Nagar Haveli,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
Delhi,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,4.0,0.0,0.0,27.0,67.0
Goa,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,0.0,3.0,16.0,0.0,2.0,7.0,85.0
Gujarat,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,4.0,3.0,16.0,0.0,0.0,27.0,67.0
Haryana,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Himachal Pradesh,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
Jammu & Kashmir,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,129.0
Jharkhand,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,23.0,4.0,7.0,4.0,2.0,0.0,0.0,20.0,49.0
Daman & Diu,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,16.0,4.0,0.0,3.0,33.0,0.0,0.0,6.0,75.0
Andhra Pradesh,2010.0,Sexual harassment,1793.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Arunachal Pradesh,2010.0,Sexual harassment,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,16.0,16.0
Assam,2010.0,Sexual harassment,7.0,0.0,2.0,13.0,6.0,3.0,3.0,7.0,0.0,2.0,7.0,20.0
Maharashtra,2010.0,Sexual harassment,789.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Madhya Pradesh,2010.0,Sexual harassment,454.0,0.0,2.0,16.0,4.0,7.0,5.0,16.0,0.0,2.0,27.0,67.0
Lakshadweep,2010.0,Sexual harassment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karnataka,2010.0,Sexual harassment,27.0,0.0,2.0,21.0,0.0,3.0,4.0,16.0,0.0,2.0,27.0,116.0
Jharkhand,2010.0,Sexual harassment,17.0,0.0,2.0,37.0,3.0,3.0,6.0,16.0,0.0,2.0,58.0,95.0
Jammu & Kashmir,2010.0,Sexual harassment,134.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Himachal Pradesh,2010.0,Sexual harassment,14.0,0.0,2.0,29.333333333333332,1.0,0.0,3.0,16.0,0.0,2.0,27.0,67.0
Haryana,2010.0,Sexual harassment,156.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Gujarat,2010.0,Sexual harassment,112.0,0.0,2.0,16.0,4.0,5.0,2.0,16.0,0.0,2.0,27.0,67.0
Goa,2010.0,Sexual harassment,4.0,0.0,2.0,21.0,2.0,7.0,6.0,16.0,0.0,2.0,27.0,48.0
Delhi,2010.0,Sexual harassment,52.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Daman & Diu,2010.0,Sexual harassment,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0
Dadra & Nagar Haveli,2010.0,Sexual harassment,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0
Chhattisgarh,2010.0,Sexual harassment,82.0,0.0,2.0,16.0,4.0,5.0,6.0,16.0,0.0,2.0,27.0,67.0
Chandigarh,2010.0,Sexual harassment,11.0,0.0,2.0,0.0,4.0,0.0,2.0,30.0,0.0,2.0,53.0,53.0
Karnataka,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,2.0,16.0,4.0,3.0,3.0,16.0,0.0,2.0,27.0,67.0
Kerala,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,1.0,16.0,4.0,3.0,3.0,16.0,0.0,0.0,27.0,67.0
Lakshadweep,2010.0,Immoral Traffic (Prevention) Act,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
